timestamp,1-2,2-3,2-28,3-4,4-5,4-16,5-4,5-6,5-8,6-5,6-7,7-6,7-9,7-10,8-9,8-14,9-7,9-10,9-13,10-7,10-11,11-10,11-19,12-18,13-9,13-14,13-12,13-17,14-8,14-13,14-16,15-21,15-29,16-4,16-15,16-14,16-17,17-13,17-16,17-18,17-21,18-17,18-19,19-18,19-11,19-20,20-19,20-21,20-23,21-15,21-17,21-20,21-22,22-21,22-24,22-29,23-20,23-22,23-25,25-23,25-26,24-22,24-25,24-27,26-27,26-25,27-26,27-30,28-24,28-2,29-28,29-3,30-1,30-27
2020-03-01 04:00:00,10.0,9.166666666666666,8.352941176470589,8.32,11.100000000000001,11.0625,7.3999999999999995,7.523809523809524,8.166666666666666,9.875,8.700000000000001,9.666666666666666,5.583333333333333,13.818181818181818,6.904761904761904,4.9,4.1875,8.473684210526315,6.277777777777778,11.692307692307693,12.842105263157894,12.842105263157894,6.307692307692308,3.433962264150943,5.65,5.2,4.24,5.666666666666666,5.444444444444444,4.521739130434782,4.8500000000000005,5.96875,3.958333333333333,8.428571428571429,4.909090909090909,5.705882352941177,13.76923076923077,6.6521739130434785,11.1875,10.333333333333332,4.758620689655173,9.3,9.0,9.0,6.978723404255319,6.133333333333333,5.935483870967742,4.545454545454546,12.285714285714285,4.775,4.181818181818182,5.263157894736842,4.023255813953488,5.545454545454546,6.213333333333334,8.0,10.75,4.5,12.625,11.222222222222221,7.7142857142857135,2.911764705882353,5.526315789473684,6.591836734693877,8.461538461538462,4.305084745762712,8.461538461538462,8.636363636363637,6.653846153846154,3.7368421052631575,5.0,7.684210526315789,5.857142857142857,11.875
2020-03-02 11:00:00,5.333333333333333,5.5,5.071428571428571,4.9523809523809526,5.045454545454546,4.916666666666666,4.269230769230769,3.95,5.444444444444444,4.787878787878788,3.9545454545454546,3.1071428571428568,4.466666666666667,6.333333333333333,5.5769230769230775,4.9,3.35,4.351351351351352,5.136363636363637,5.428571428571428,5.4222222222222225,6.256410256410256,5.290322580645161,3.433962264150943,4.913043478260869,5.2,4.24,4.78125,5.444444444444444,4.521739130434782,4.8500000000000005,5.96875,3.958333333333333,3.54,4.153846153846154,5.705882352941177,7.16,5.275862068965517,6.172413793103448,4.894736842105263,3.631578947368421,5.470588235294118,4.5,6.0,6.188679245283018,6.133333333333333,5.575757575757576,4.545454545454546,8.6,4.775,4.758620689655173,5.263157894736842,3.2641509433962264,5.013698630136986,5.120879120879121,5.555555555555555,8.6,3.8571428571428568,6.733333333333333,6.3125,3.8571428571428568,3.0,4.7727272727272725,4.306666666666667,4.230769230769231,3.708029197080292,4.782608695652174,4.634146341463415,5.580645161290322,3.7368421052631575,5.0,4.5625,3.5652173913043477,5.757575757575758
2020-03-02 12:00:00,5.333333333333333,5.5,7.1000000000000005,5.333333333333333,5.285714285714286,5.057142857142857,3.964285714285714,4.27027027027027,6.125,4.787878787878788,4.578947368421052,3.1071428571428568,4.466666666666667,6.333333333333333,4.833333333333333,4.9,3.1904761904761902,4.878787878787879,5.136363636363637,5.846153846153847,5.191489361702128,5.545454545454546,5.206349206349206,3.433962264150943,4.035714285714286,5.2,4.24,4.78125,5.444444444444444,4.521739130434782,4.8500000000000005,5.96875,3.958333333333333,3.8478260869565215,4.153846153846154,5.705882352941177,6.629629629629629,5.666666666666666,6.172413793103448,4.894736842105263,3.3658536585365857,5.8125,4.5,6.0,6.0740740740740735,5.935483870967742,5.411764705882353,4.545454545454546,8.6,4.775,2.225806451612903,5.263157894736842,4.219512195121951,4.815789473684211,4.905263157894737,6.25,8.6,4.5,6.733333333333333,6.733333333333333,3.8571428571428568,2.911764705882353,4.7727272727272725,4.364864864864865,4.583333333333333,3.96875,4.782608695652174,4.871794871794871,4.435897435897436,3.7368421052631575,5.0,3.945945945945946,4.1000000000000005,6.333333333333333
2020-03-02 13:00:00,5.7142857142857135,5.789473684210526,4.303030303030303,5.621621621621622,4.826086956521739,5.205882352941177,4.625,3.95,6.125,5.448275862068965,3.9545454545454546,3.48,4.466666666666667,5.62962962962963,6.041666666666666,4.9,3.35,5.551724137931035,5.3809523809523805,5.428571428571428,4.979591836734693,5.951219512195122,5.290322580645161,3.433962264150943,4.5200000000000005,5.2,4.24,5.275862068965517,5.444444444444444,4.521739130434782,4.8500000000000005,5.96875,3.958333333333333,3.54,4.153846153846154,5.705882352941177,5.966666666666667,5.275862068965517,5.966666666666667,4.894736842105263,3.9428571428571426,5.470588235294118,4.5,6.0,6.431372549019608,6.133333333333333,5.575757575757576,4.545454545454546,7.478260869565217,4.775,2.509090909090909,5.263157894736842,3.931818181818182,4.784313725490196,4.804123711340206,5.88235294117647,8.6,4.0,5.9411764705882355,6.733333333333333,3.8571428571428568,2.911764705882353,4.2,4.194805194805195,4.583333333333333,3.762962962962963,5.0,4.75,4.435897435897436,3.7368421052631575,5.0,4.866666666666666,3.9047619047619047,5.9375
2020-03-02 14:00:00,6.153846153846154,6.111111111111111,6.454545454545455,5.2,4.625,5.53125,3.964285714285714,3.361702127659574,6.125,4.514285714285714,4.3500000000000005,3.1071428571428568,5.583333333333333,5.846153846153847,5.5769230769230775,4.9,2.7916666666666665,5.551724137931035,5.65,5.428571428571428,4.784313725490196,5.809523809523809,5.125,3.433962264150943,4.035714285714286,5.2,4.24,5.1,5.444444444444444,4.521739130434782,4.8500000000000005,5.96875,3.958333333333333,2.6417910447761193,3.6,5.705882352941177,7.458333333333333,5.275862068965517,5.59375,4.894736842105263,4.758620689655173,5.166666666666666,4.5,6.0,6.188679245283018,5.935483870967742,5.411764705882353,4.545454545454546,8.19047619047619,4.775,4.181818181818182,5.263157894736842,3.6041666666666665,4.112359550561798,4.39622641509434,5.405405405405405,7.818181818181818,4.909090909090909,7.76923076923077,5.9411764705882355,4.153846153846154,1.98,4.2,4.306666666666667,4.782608695652174,3.708029197080292,5.0,5.0,3.931818181818182,3.7368421052631575,5.0,4.294117647058823,4.1000000000000005,6.333333333333333
2020-03-02 15:00:00,5.333333333333333,5.5,4.580645161290322,4.622222222222223,4.625,5.53125,4.269230769230769,3.0980392156862746,6.125,5.448275862068965,4.3500000000000005,2.8064516129032255,4.785714285714286,5.846153846153847,6.304347826086956,4.9,2.576923076923077,4.878787878787879,5.3809523809523805,4.75,4.784313725490196,5.4222222222222225,4.25974025974026,3.433962264150943,4.035714285714286,5.2,4.24,4.78125,5.444444444444444,4.521739130434782,4.8500000000000005,5.96875,3.958333333333333,2.681818181818182,3.8571428571428568,5.705882352941177,7.16,5.666666666666666,5.424242424242425,4.65,5.111111111111111,4.894736842105263,4.5,6.0,5.3770491803278695,5.935483870967742,4.487804878048781,4.545454545454546,7.818181818181818,4.775,3.9428571428571426,5.263157894736842,3.8444444444444446,4.847682119205298,4.854166666666666,5.405405405405405,8.19047619047619,4.32,5.9411764705882355,6.733333333333333,3.272727272727273,3.0,4.565217391304348,3.9390243902439024,4.230769230769231,3.681159420289855,3.793103448275862,4.75,5.088235294117647,3.7368421052631575,5.0,3.945945945945946,3.7272727272727275,5.428571428571429
2020-03-02 16:00:00,5.333333333333333,5.5,5.071428571428571,4.425531914893617,4.269230769230769,4.916666666666666,3.6999999999999997,3.0980392156862746,5.444444444444444,4.514285714285714,3.9545454545454546,2.5588235294117645,3.941176470588235,5.428571428571428,5.0,4.9,2.2333333333333334,4.878787878787879,4.913043478260869,4.222222222222222,4.0,4.979591836734693,4.555555555555555,3.433962264150943,3.6451612903225805,5.2,4.24,4.5,5.444444444444444,4.521739130434782,4.8500000000000005,5.96875,3.958333333333333,2.6417910447761193,3.6,5.705882352941177,7.16,5.275862068965517,5.114285714285714,4.65,4.181818181818182,5.166666666666666,4.5,5.142857142857142,5.857142857142857,6.571428571428571,5.111111111111111,4.545454545454546,8.6,4.775,4.451612903225806,5.263157894736842,2.337837837837838,4.632911392405063,4.6138613861386135,4.166666666666666,7.818181818181818,4.153846153846154,6.733333333333333,5.9411764705882355,3.7241379310344827,2.75,5.526315789473684,4.424657534246575,4.4,3.6285714285714286,3.793103448275862,4.4186046511627906,5.9655172413793105,3.7368421052631575,5.0,3.6500000000000004,3.5652173913043477,5.277777777777778
2020-03-02 17:00:00,6.153846153846154,6.111111111111111,6.173913043478261,5.073170731707317,4.826086956521739,5.205882352941177,4.625,3.0980392156862746,5.444444444444444,4.514285714285714,3.9545454545454546,3.1071428571428568,4.1875,5.846153846153847,5.0,4.9,2.7916666666666665,4.878787878787879,5.136363636363637,4.470588235294118,5.083333333333333,5.4222222222222225,5.466666666666667,3.433962264150943,4.5200000000000005,5.2,4.24,4.5,5.444444444444444,4.521739130434782,4.8500000000000005,5.96875,3.958333333333333,2.9016393442622954,3.8571428571428568,5.705882352941177,7.458333333333333,5.275862068965517,5.59375,5.166666666666666,3.631578947368421,5.470588235294118,4.5,6.0,5.963636363636363,6.133333333333333,5.111111111111111,4.545454545454546,8.19047619047619,4.775,3.9428571428571426,5.263157894736842,2.9322033898305087,5.154929577464789,5.614457831325302,6.451612903225806,8.19047619047619,4.5,7.76923076923077,6.733333333333333,3.8571428571428568,2.75,4.7727272727272725,4.306666666666667,4.230769230769231,3.6285714285714286,5.5,4.222222222222222,6.178571428571428,3.7368421052631575,5.0,4.5625,3.4166666666666665,6.129032258064516
2020-03-02 18:00:00,6.666666666666666,6.470588235294118,6.761904761904762,5.942857142857143,5.842105263157895,6.1034482758620685,4.826086956521739,4.514285714285714,5.444444444444444,5.642857142857142,4.3500000000000005,3.48,5.153846153846154,5.428571428571428,5.37037037037037,4.9,3.35,5.193548387096774,5.3809523809523805,5.846153846153847,5.809523809523809,6.594594594594595,5.466666666666667,3.433962264150943,4.913043478260869,5.2,4.24,5.1,5.444444444444444,4.521739130434782,4.8500000000000005,5.96875,3.958333333333333,4.116279069767442,4.5,5.705882352941177,8.136363636363637,5.1,6.172413793103448,5.470588235294118,4.181818181818182,5.470588235294118,4.5,6.0,6.978723404255319,6.571428571428571,5.935483870967742,4.545454545454546,7.818181818181818,4.775,3.066666666666667,5.263157894736842,3.2641509433962264,4.305882352941176,4.957446808510638,5.555555555555555,7.818181818181818,4.153846153846154,6.733333333333333,6.3125,4.153846153846154,1.8333333333333333,5.25,4.614285714285714,5.0,3.708029197080292,5.5,5.135135135135135,5.088235294117647,3.7368421052631575,5.0,5.407407407407407,3.7272727272727275,7.037037037037036
2020-03-02 19:00:00,6.666666666666666,6.875,7.473684210526315,6.5,6.9375,6.807692307692308,5.842105263157895,5.096774193548387,6.125,5.642857142857142,5.8,4.578947368421052,5.583333333333333,7.238095238095237,5.5769230769230775,4.9,5.153846153846154,5.75,6.647058823529411,5.846153846153847,6.777777777777778,7.625,6.431372549019608,3.433962264150943,5.947368421052631,5.2,4.24,5.666666666666666,5.444444444444444,4.521739130434782,4.8500000000000005,5.96875,3.958333333333333,5.057142857142857,4.5,5.705882352941177,8.950000000000001,6.6521739130434785,7.458333333333333,6.2,3.3658536585365857,6.2,6.0,7.2,6.431372549019608,5.935483870967742,5.935483870967742,4.545454545454546,7.478260869565217,4.775,2.509090909090909,5.263157894736842,2.36986301369863,5.462686567164179,5.682926829268293,5.555555555555555,8.19047619047619,3.8571428571428568,6.733333333333333,6.733333333333333,4.153846153846154,3.3,3.6206896551724137,3.9390243902439024,4.0740740740740735,3.708029197080292,5.789473684210526,5.0,7.863636363636364,3.7368421052631575,5.0,5.407407407407407,4.315789473684211,8.26086956521739
