,1-2,2-3,2-28,3-4,4-5,4-16,5-4,5-6,5-8,6-5,6-7,7-6,7-9,7-10,8-9,8-14,9-7,9-10,9-13,10-7,10-11,11-10,11-19,12-18,13-9,13-14,13-12,13-17,14-8,14-13,14-16,15-21,15-29,16-4,16-15,16-14,16-17,17-13,17-16,17-18,17-21,18-17,18-19,19-18,19-11,19-20,20-19,20-21,20-23,21-15,21-17,21-20,21-22,22-21,22-24,22-29,23-20,23-22,23-25,25-23,25-26,24-22,24-25,24-27,26-27,26-25,27-26,27-30,28-24,28-2,29-28,29-3,30-1,30-27
10-11,0.8013781799753551,0.8598286440942092,0.26865492254762385,0.8771110006754171,0.8941037748282826,0.7799409689003457,0.6904536909206413,0.9150073957513286,0.6938209447100891,0.7549039717202609,0.8887078862755525,0.8953574198484098,0.7563854740036858,0.907027106153111,0.4488613510946051,,0.8628710523702104,0.6288876043148799,0.7195753357333233,0.879890574702474,1.0,0.9198506173326545,0.9263001965292027,,0.8097128675897679,,,0.7929875954398596,,,,,,0.8558642590581951,0.8213284846588857,,0.8009477465316311,0.752584448781118,0.8455151695418099,0.8977487217811407,0.3266357106315422,0.8832690563413464,0.8409719455209294,0.8809315336613565,0.8371549555740081,0.5683752335730148,0.7195839914878394,,0.5331812395208196,,0.1064547779455922,,0.21014175094553184,0.23932936632983037,0.31145682456452944,0.07127804031004642,0.6314465368982731,0.1926834203439594,0.7645706707550064,0.6097884740472048,0.8138619914896924,0.008050291668300858,0.5434648912088077,0.8129790814712311,0.7730779269802441,0.7493418841730889,0.8525728218260952,0.8086874958551642,0.36514385115734266,,,0.2789021397298242,0.7203134430339724,0.8569894659239768
11-10,0.7227331418850674,0.7857052812439722,0.24032836201532964,0.7816854746902154,0.7956818627141827,0.7209217504328745,0.6241459370728963,0.8302594999840204,0.6409558391047965,0.6510229807891617,0.7958849481349257,0.8635780153172076,0.7163634996408482,0.8570634913110213,0.4650920436685021,,0.8432917857017024,0.6103536932011889,0.6359984501101729,0.9065703811046206,0.9198506173326545,1.0,0.8526592614192483,,0.7546705574648405,,,0.7624964472278075,,,,,,0.7804855490179039,0.7556738657771356,,0.7162976933839619,0.7425254030181382,0.7740456756495754,0.8037672497482602,0.32831065630479594,0.8471388195280526,0.7551030757927011,0.8243641344239528,0.8200770098922572,0.500416820391132,0.6701407353683072,,0.5050742163149677,,0.055094067880151545,,0.12447532677110783,0.18740676798459455,0.27731965440675266,0.014626679317369646,0.5945584130111953,0.1594471833160231,0.6968276677766198,0.5173033464677523,0.7728215232508037,-0.04726772048133345,0.49398957030624535,0.7585381398913892,0.7302475202478003,0.67860329943262,0.7608376721375822,0.7500884755223304,0.38121267342277493,,,0.2433133175776162,0.6298614363353569,0.7778666357816405
11-19,0.7164851114471786,0.7911512453741543,0.24412704236248856,0.8543283946944711,0.8752898777128733,0.7504694711494603,0.6617912108705768,0.8737437147635256,0.6213518684295563,0.7087474461798057,0.8305073115516437,0.8473651444706064,0.7553479456298543,0.8412370174836471,0.3903968501264942,,0.8577848959299333,0.5909754422367649,0.7191957389270361,0.8326473049048246,0.9263001965292027,0.8526592614192483,1.0,,0.8085589416417748,,,0.789997230557646,,,,,,0.8081529652173086,0.7763099226300498,,0.742259637247419,0.7351445512831134,0.7803007101128153,0.8476394636418263,0.34305927336139824,0.8082399587967913,0.7775648196324341,0.7873727070902525,0.8163981910762109,0.588010529762931,0.6941116897262325,,0.4823594655820401,,0.08707382139229398,,0.17819274119165193,0.23419892304433082,0.30251740046054776,0.07058234220650925,0.5967472617874818,0.16594526570734028,0.7263751166821054,0.5626066472401285,0.7394164715423649,0.008483921769992877,0.5177980290620116,0.74436165978226,0.691190585300878,0.7034574322116594,0.8313658869744989,0.7276216343319007,0.3577202085596832,,,0.2795361310643487,0.6239821950917963,0.8001808564663583
12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-9,0.6825877648848336,0.756084245177173,0.29155168824551186,0.8387785397001913,0.8393580575666578,0.6822600649764614,0.6630667999137622,0.8331736679138252,0.582216585329705,0.6843116435673088,0.7666618063339059,0.8568033079288628,0.7498235071740154,0.7612901320446417,0.3902386628929892,,0.9106456708645019,0.517440121647902,0.7152778568815612,0.8315817044416968,0.8097128675897679,0.7546705574648405,0.8085589416417748,,1.0,,,0.782444462358719,,,,,,0.8437804238917386,0.8241198770560774,,0.6984915437535796,0.8155254792278416,0.809241836737542,0.7806258942400351,0.3371338334226713,0.7942124751678988,0.7275943589504603,0.8026711792446767,0.7676621283095447,0.5487523442771023,0.6185171156370395,,0.479209608902073,,0.08727559822886002,,0.15002666112148072,0.2763375554357354,0.32794587378471585,0.09369253498237179,0.5329708959963985,0.18219647316335044,0.6671834987178755,0.44502280855484394,0.6639240376603367,0.05666571953989454,0.44302915411252625,0.6677330016756948,0.6389382525258868,0.6287929312196213,0.7323591649177483,0.6461916130043713,0.368672022556449,,,0.2983373328234069,0.6235984584290966,0.7274926052016385
13-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-17,0.6969754851928635,0.7324663666635505,0.19167017364783312,0.8000428451167094,0.8197623993175178,0.7229337202372853,0.6198691949601999,0.8171309505581295,0.6050187489987299,0.6405142911676894,0.7547669727876447,0.7887172720867801,0.7608290416652268,0.7704767866427497,0.49758263239918354,,0.8156344074242429,0.5449997109815786,0.8120047706428275,0.7817497140753867,0.7929875954398596,0.7624964472278075,0.789997230557646,,0.782444462358719,,,1.0,,,,,,0.7995282128214796,0.7556713974758402,,0.7146769727665787,0.7431059894143845,0.7962312686002274,0.7751058625999767,0.37581719648107853,0.7619071463593479,0.7094478297580672,0.7162166006426942,0.7840812515166421,0.6227572369761758,0.6145232442065257,,0.44095809775671163,,0.04892359668988041,,0.17116882403192596,0.1764941423415149,0.2437083085509564,0.06907796551375024,0.5346087034519471,0.2507243647675526,0.6323045034303263,0.48079291106005184,0.7070815284600487,-0.013229739516540598,0.536486687133318,0.7360414249695163,0.6619316852884796,0.6467038475111143,0.769755332720722,0.6566790164935576,0.2739490532059151,,,0.2932835657192981,0.6173308527313116,0.7682687375613734
14-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-4,0.8104556702477991,0.838496529906985,0.2617136418510546,0.9014995976214751,0.8943246549038711,0.7898368973574035,0.7898791715582948,0.9002742767755098,0.64483783871055,0.7542082098134066,0.841752352307236,0.9066714099159037,0.7559269338896738,0.8311933664949708,0.4231430241339131,,0.8678620207321025,0.568049904295191,0.729701790279377,0.8551384399597871,0.8558642590581951,0.7804855490179039,0.8081529652173086,,0.8437804238917386,,,0.7995282128214796,,,,,,1.0,0.9440137356787183,,0.7773302170021416,0.734664526822504,0.928482831813938,0.8443414696436039,0.3134658017691274,0.8688337938220762,0.7730416409732607,0.8596026580312854,0.7991149475917411,0.5781152774448344,0.68446367213579,,0.48138527236739914,,0.05020256706451318,,0.21711563166106437,0.26634522842872205,0.3257992248787128,0.09826182811929317,0.563635421839271,0.23873275510489445,0.6964569057857898,0.541696524199021,0.7511636975971663,0.04049792465193717,0.4877955503642977,0.7642727089408068,0.7534146995280302,0.7199283194019318,0.800628868732313,0.7714003357413082,0.3519833082388352,,,0.30140657540982935,0.7353084012800917,0.8419202231988678
16-15,0.7617428723878845,0.7919205633899046,0.2682403774043364,0.8721564949472804,0.8518185139572393,0.7456058599045942,0.731057974591965,0.8705641143080647,0.5942171799278869,0.7034787880459425,0.8084996766076312,0.8615032758704609,0.7116894012460635,0.8020764037668832,0.3930404496492197,,0.8325767881212391,0.5608803647346279,0.7010629700968563,0.8354337508467845,0.8213284846588857,0.7556738657771356,0.7763099226300498,,0.8241198770560774,,,0.7556713974758402,,,,,,0.9440137356787183,1.0,,0.7415880074914613,0.7286919816772142,0.9279682803344868,0.8139600241849758,0.32157542649228377,0.8307056185939579,0.7737922356742057,0.836157956803234,0.7553228910192422,0.5846960197264414,0.6997667723295604,,0.4959183701863519,,0.04416400168035098,,0.22677216791577867,0.25950311147966904,0.3230446211667813,0.12656615458609732,0.5740972729205625,0.26450061408520203,0.6792484122596805,0.5149555436253377,0.7064470587240961,0.037333193439138886,0.45545481617551337,0.7134514621165366,0.7071226931871935,0.6992716330146528,0.778977869537103,0.7187732928657266,0.31783437535661707,,,0.32314191207301235,0.6949709330434819,0.8248986937032243
16-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-17,0.7965005649642309,0.7818740014368553,0.34013055233554806,0.8108628602818659,0.8322563518895951,0.8803940414312741,0.74424470314588,0.8298204930020866,0.6574848918386597,0.7508278428674956,0.8503710094552613,0.7701090092562771,0.6621447451444956,0.820727430506379,0.3584120351755514,,0.6785875444829164,0.47647812869206024,0.7251605428017254,0.7017101330890744,0.8009477465316311,0.7162976933839619,0.742259637247419,,0.6984915437535796,,,0.7146769727665787,,,,,,0.7773302170021416,0.7415880074914613,,1.0,0.6712459087132322,0.8062127112883156,0.8691731742739357,0.40289591187020224,0.7857804611114902,0.8083193286978055,0.7620443662062479,0.728876534644451,0.6117905401659914,0.662744999722465,,0.5930328594745161,,0.1177251643688941,,0.23077023174741002,0.2610091390096539,0.35134071345573575,0.14679529227129645,0.637054311409953,0.23309512057232679,0.809076579925565,0.583084633540967,0.7484585530078066,0.0008944242467950929,0.45637321274078074,0.7707594553595836,0.8010729437740018,0.7261582249550812,0.7363233296641546,0.7803952029306667,0.34261964600279793,,,0.3214501896542585,0.7464028025791187,0.8066396178565699
17-13,0.637641387762497,0.7127260008802286,0.32177376528238977,0.7669820643027917,0.7676687983195194,0.6854984453851258,0.605820123104902,0.7746029553064798,0.5607477117825553,0.658672297825031,0.7502834933957101,0.76328791051561,0.6711254345352745,0.7674078279511342,0.37474764474325795,,0.8007982712836984,0.5330737252763333,0.6896836484823804,0.7746255565576502,0.752584448781118,0.7425254030181382,0.7351445512831134,,0.8155254792278416,,,0.7431059894143845,,,,,,0.734664526822504,0.7286919816772142,,0.6712459087132322,1.0,0.7354300551363276,0.7509076085006948,0.3249460099646515,0.7397421939642567,0.723727078172848,0.7500379398916268,0.7543416882400447,0.4982521834891669,0.5656289616989966,,0.5251445078273668,,0.1273028933355895,,0.15426811696556397,0.4073435592984269,0.41912333582418526,0.14664612056443907,0.6153395137188996,0.23065470846801195,0.647515917717849,0.5005493226048019,0.5918572164713641,0.16930849876379966,0.39888058311346947,0.6128163967570177,0.6287633957908096,0.6772784605432417,0.6337317319291692,0.640201501869902,0.44731673768246255,,,0.32887618661496,0.5888216893863011,0.6611567179432871
17-16,0.824623954058538,0.8275157621537031,0.2768327356773368,0.8773384752461432,0.8612771712442674,0.7987111648017466,0.7374794901838518,0.8965453048353663,0.6597511602752181,0.7414742283520024,0.8637648109181063,0.8684754775867418,0.7420541942654263,0.8448259197688806,0.43175244379472594,,0.8186999802289757,0.5816578733787016,0.7570999580665412,0.8233910469597641,0.8455151695418099,0.7740456756495754,0.7803007101128153,,0.809241836737542,,,0.7962312686002274,,,,,,0.928482831813938,0.9279682803344868,,0.8062127112883156,0.7354300551363276,1.0,0.853351419804552,0.35276288666858807,0.8952516921370369,0.8086908287254062,0.8694048727086605,0.7897852585851303,0.6223208984575257,0.6747647942512118,,0.5238064665677221,,0.09925223763667218,,0.2508803929401599,0.2831726625704056,0.32512489242409565,0.10487211655725387,0.609251414080824,0.30707177694248006,0.7218036694942952,0.5447739757167208,0.7447797474372951,0.07319176149025204,0.483496926465159,0.7673165987589327,0.7787894941087784,0.7505806214750185,0.8009713748761814,0.7801607589913206,0.34824705150004004,,,0.30924042656156653,0.7532982487891724,0.8643149810357383
17-18,0.8423352515442547,0.8441469862238474,0.3401454812938038,0.8841817464585582,0.8892724420362623,0.8302493616646458,0.7605777079590511,0.8998944552587161,0.7038733122703623,0.796494815294096,0.9086025050053029,0.8620502022905763,0.6943743958936843,0.8885895317578478,0.4391297384875564,,0.7706601247651195,0.5871190397148373,0.7207370368447161,0.7954631552347909,0.8977487217811407,0.8037672497482602,0.8476394636418263,,0.7806258942400351,,,0.7751058625999767,,,,,,0.8443414696436039,0.8139600241849758,,0.8691731742739357,0.7509076085006948,0.853351419804552,1.0,0.3582770493480774,0.8531332431995232,0.8954491707480188,0.8509983922087723,0.7852344717770098,0.6084205060229965,0.6733090240211237,,0.5481379573990511,,0.12209957420367229,,0.24046288014230527,0.2946311087477877,0.3522621109918492,0.10907858138236813,0.6249201821004132,0.27588305786579786,0.7766089515168622,0.6267383899468795,0.7903968228369811,0.05969513309210954,0.5297927038148178,0.8128021925518678,0.8033942834922377,0.7675479131172676,0.7947547852780218,0.8266008367037249,0.3817462651484943,,,0.3176285435226489,0.7711444434539299,0.842675338773798
17-21,0.334783287011733,0.3317107441387442,0.1073812526870735,0.37937098174335193,0.3700010313244296,0.3540456942021333,0.3511421242678891,0.36419830390899555,0.3726532406441217,0.3545745792184622,0.4059182185213719,0.3144309711543717,0.38091952878789964,0.3892561553232666,0.23513095132039488,,0.30462948083515434,0.2921012990561609,0.4044055122382941,0.3067841736386989,0.3266357106315422,0.32831065630479594,0.34305927336139824,,0.3371338334226713,,,0.37581719648107853,,,,,,0.3134658017691274,0.32157542649228377,,0.40289591187020224,0.3249460099646515,0.35276288666858807,0.3582770493480774,1.0,0.36303700775033154,0.3112008824813375,0.343615951438208,0.3224188873224328,0.263433638631507,0.3004582401949418,,0.21176722676060786,,0.17764956987104563,,0.18299377124936542,0.04003959398806304,0.1020015476411538,0.07025057856045501,0.3323773319864776,0.230058136852604,0.3586988776242797,0.2600399711462703,0.3250539145122288,-0.06186530207994465,0.18878652371983468,0.339268673605343,0.3901216080463259,0.3981921435049062,0.34339974164514797,0.3686069259788117,0.07490543471147655,,,0.16618456563616088,0.3345936077398278,0.3650449459648662
18-17,0.7841122664133514,0.8249315838283865,0.26587806258227614,0.8330623704981567,0.8203800586922234,0.781952247029307,0.6905396872894435,0.8706128627229213,0.693048052745679,0.719927283882808,0.8490773759348271,0.8699317189168342,0.6807478364143444,0.8411445648836741,0.4489683035039054,,0.8111922874522967,0.5591539056382737,0.678870571111062,0.8402949014600346,0.8832690563413464,0.8471388195280526,0.8082399587967913,,0.7942124751678988,,,0.7619071463593479,,,,,,0.8688337938220762,0.8307056185939579,,0.7857804611114902,0.7397421939642567,0.8952516921370369,0.8531332431995232,0.36303700775033154,1.0,0.7816103701536999,0.8907397352574967,0.7828126276393564,0.5336808102192159,0.6579068968161594,,0.4888087649570052,,0.08468691459128196,,0.2225342192761948,0.2989767213588403,0.3266686377243269,0.06160764319614308,0.605463004003401,0.2427555562504529,0.7073051907336407,0.5716464123125091,0.7894229352816049,0.09380069794338573,0.5113742074981501,0.8033025446530121,0.8091786019140506,0.7393190360979323,0.7932712321037326,0.8374713243377203,0.39836042510093894,,,0.2565588780449561,0.7509395702979691,0.8628568590628425
18-19,0.76051195309008,0.7802224146490183,0.3746248398830559,0.8056339695745479,0.7980659416667935,0.7681655082786675,0.6747302445633315,0.8311205761350087,0.6026590240874057,0.7253151932130834,0.8434658560064214,0.785250540463583,0.6481624655980716,0.8263559736703465,0.3918616570480644,,0.7280376811092518,0.5947298491813958,0.6514225386120377,0.7374141622266942,0.8409719455209294,0.7551030757927011,0.7775648196324341,,0.7275943589504603,,,0.7094478297580672,,,,,,0.7730416409732607,0.7737922356742057,,0.8083193286978055,0.723727078172848,0.8086908287254062,0.8954491707480188,0.3112008824813375,0.7816103701536999,1.0,0.801504110138004,0.721843780130548,0.6275679499118441,0.6687589078651843,,0.5447487201188268,,0.11947940950944752,,0.19310677709097931,0.30523709346615113,0.3207203445007748,0.08001477090985128,0.6163042729155072,0.2089971535546747,0.7336697838999287,0.5813527214131133,0.7210257169440697,0.11938738112822656,0.4811755977262755,0.7253946115641514,0.6969037780221106,0.7262175970820383,0.7486435777419452,0.7306688761732508,0.37409484594202835,,,0.32661157536012964,0.7276212583086743,0.8027644731744235
19-18,0.7817477747905562,0.8259356491902246,0.27356780199473824,0.862453013553325,0.8340662174412955,0.7336289741069281,0.7016463606876597,0.8704040114006271,0.6668553715181419,0.7450232551624092,0.8718161500560957,0.860048014463161,0.6903904934615485,0.8560758341846605,0.424601246765895,,0.8068405440625946,0.6169658926979097,0.6665231085607322,0.8503343178284869,0.8809315336613565,0.8243641344239528,0.7873727070902525,,0.8026711792446767,,,0.7162166006426942,,,,,,0.8596026580312854,0.836157956803234,,0.7620443662062479,0.7500379398916268,0.8694048727086605,0.8509983922087723,0.343615951438208,0.8907397352574967,0.801504110138004,1.0,0.7496526007045543,0.5556851680644671,0.6379053278288139,,0.5458293333475783,,0.12643326274577377,,0.18285403923811167,0.29170174632399587,0.3257567239742989,0.0913387835095397,0.5912382369382926,0.21269498930293734,0.7114044755708844,0.5443764633419034,0.7446638979363255,0.09421206142196266,0.47239880435282455,0.7373603641302117,0.7249306733333241,0.7015945529374741,0.7884232573162578,0.7720274475945257,0.3615432166845804,,,0.2628092223580645,0.724088601399187,0.831284570564131
19-11,0.7325440731890208,0.7883825812640005,0.2757609237301367,0.8151622293230292,0.8251227373690107,0.7779538028116969,0.6778802803608527,0.8193778478405255,0.6664849684086495,0.6654839479686868,0.7379325598063514,0.7912578830086044,0.6841967670469592,0.7712065346348153,0.4475222244424887,,0.8148512578621754,0.6002887524264868,0.6640452495684879,0.7960026475327356,0.8371549555740081,0.8200770098922572,0.8163981910762109,,0.7676621283095447,,,0.7840812515166421,,,,,,0.7991149475917411,0.7553228910192422,,0.728876534644451,0.7543416882400447,0.7897852585851303,0.7852344717770098,0.3224188873224328,0.7828126276393564,0.721843780130548,0.7496526007045543,1.0,0.5730924663969011,0.7228900372390165,,0.4792132376516421,,0.0982893578770095,,0.1450145557171393,0.1944848990685402,0.2509126607601636,-0.009788212306103671,0.648106965956191,0.18451977767550606,0.6357466393794883,0.5523612192407719,0.6697114346999449,-0.007178406066830607,0.5084376559381568,0.7275134775595213,0.7315263679678243,0.7042431770320635,0.7518371236494098,0.734545900200491,0.37960280575529426,,,0.22448819209925774,0.6034211917262824,0.7466395404960482
19-20,0.6112255312066118,0.6011812033777234,0.22726618319525455,0.6443772136146126,0.603131694620163,0.5697528814551256,0.5111816266425911,0.6435925848852561,0.5031534086679346,0.5051373203111851,0.6111163830678928,0.4894702547234224,0.5162392103904969,0.6060200553046486,0.3244673491031724,,0.5258840803408418,0.41049389829601274,0.5795021404765438,0.4787083839609712,0.5683752335730148,0.500416820391132,0.588010529762931,,0.5487523442771023,,,0.6227572369761758,,,,,,0.5781152774448344,0.5846960197264414,,0.6117905401659914,0.4982521834891669,0.6223208984575257,0.6084205060229965,0.263433638631507,0.5336808102192159,0.6275679499118441,0.5556851680644671,0.5730924663969011,1.0,0.5415621664564355,,0.47398896817495584,,0.08898347452138711,,0.1791276849131345,0.10811960219590466,0.1408932127427404,0.03459989132906242,0.4860251026118815,0.1798460198667288,0.5705448982706791,0.4283103415609536,0.4640101814757625,0.006510170046191647,0.3905954684599199,0.544626018303505,0.5525992123407096,0.6103056320696009,0.5642820407104128,0.5266209062726842,0.17135882736951716,,,0.20125936288934004,0.47741315258682093,0.6016546393607399
20-19,0.645043838261798,0.6784552209040022,0.2469026305711753,0.732079792269521,0.710581612690591,0.6524745771534475,0.5744833732353647,0.6965770631671807,0.5643932724206879,0.5081004184500006,0.6777450201943357,0.6342276822600581,0.5706825168261607,0.7123016561897269,0.3399077928932878,,0.6513792216789903,0.5115509056057794,0.549035696445558,0.6634932564142184,0.7195839914878394,0.6701407353683072,0.6941116897262325,,0.6185171156370395,,,0.6145232442065257,,,,,,0.68446367213579,0.6997667723295604,,0.662744999722465,0.5656289616989966,0.6747647942512118,0.6733090240211237,0.3004582401949418,0.6579068968161594,0.6687589078651843,0.6379053278288139,0.7228900372390165,0.5415621664564355,1.0,,0.48376855931769724,,0.07451391571199653,,0.1001910068588286,0.15230000189370263,0.25266843326221333,0.06691931998333185,0.5999358330384793,0.21166827562594104,0.5902145249288199,0.5327907352969545,0.5993168045083964,-0.07598721087063375,0.4569237150125678,0.6444946499600838,0.617830212064977,0.641187221498071,0.7275190322213042,0.5680908081293821,0.29741178073748725,,,0.1566082435286528,0.5101514846849163,0.7165205910641955
20-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-23,0.5024548934139913,0.4975374390663806,0.3896638133472076,0.5852005025872643,0.5822459966806179,0.5260049902737461,0.44009376652281174,0.5615808015718516,0.3589593690423074,0.5180578411238822,0.5618639991279601,0.5159624035691356,0.4227582968431318,0.5784731013662071,0.17435107968491595,,0.44894482193311225,0.3779346820272872,0.48036649398947273,0.5367805460445809,0.5331812395208196,0.5050742163149677,0.4823594655820401,,0.479209608902073,,,0.44095809775671163,,,,,,0.48138527236739914,0.4959183701863519,,0.5930328594745161,0.5251445078273668,0.5238064665677221,0.5481379573990511,0.21176722676060786,0.4888087649570052,0.5447487201188268,0.5458293333475783,0.4792132376516421,0.47398896817495584,0.48376855931769724,,1.0,,0.11829732330883527,,0.14945060406849123,0.23315725873801457,0.268328671956217,0.12053209971574305,0.5373609967758743,0.07687389657424008,0.664107307424973,0.43725078618857766,0.47652375629782395,0.06817360393210581,0.2822361735558785,0.4922922865666656,0.5320020568005284,0.4348305287918037,0.47093948229814553,0.5022714785400801,0.24737557583974595,,,0.17231496528557522,0.48110421407357323,0.4913186204869783
21-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-17,0.1220508541998383,0.1076315714140279,0.07642409178985243,0.12024620650482828,0.10802480610416855,0.08933407797506294,0.11283975960011687,0.06454572846283305,0.13045185456797026,0.09869157354377102,0.15765267552703607,0.009059372853988735,0.070442685337893,0.17084700626396226,0.08392759255601222,,0.03527498111662653,0.15269955836844928,0.10265655664562048,0.062356352859609304,0.1064547779455922,0.055094067880151545,0.08707382139229398,,0.08727559822886002,,,0.04892359668988041,,,,,,0.05020256706451318,0.04416400168035098,,0.1177251643688941,0.1273028933355895,0.09925223763667218,0.12209957420367229,0.17764956987104563,0.08468691459128196,0.11947940950944752,0.12643326274577377,0.0982893578770095,0.08898347452138711,0.07451391571199653,,0.11829732330883527,,1.0,,0.09610711314030898,0.1416377524885096,0.14638274188113493,0.012764039692694433,0.19171536068957704,0.061848223547941145,0.15458780761463928,0.17969299614915327,0.07856678516117749,0.047510995342183386,0.15292767369749916,0.13685427827699087,0.12992937622318573,0.1790589163688291,0.08597840761331321,0.1309916498075956,0.2200250849422032,,,0.038135885652500645,0.11119344635000906,0.08744881854927639
21-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-22,0.19982006889362913,0.2187773954221082,0.027828177177277834,0.2523383212750501,0.2247901261609099,0.18321809523736923,0.23075992511563276,0.22815067175813528,0.21405704987699609,0.272339934057263,0.27851178156056977,0.18896139922106042,0.2058884022538366,0.22537912956589098,0.12561021555958649,,0.1430403219558562,0.20072443274884882,0.22264366799832105,0.1575394310625524,0.21014175094553184,0.12447532677110783,0.17819274119165193,,0.15002666112148072,,,0.17116882403192596,,,,,,0.21711563166106437,0.22677216791577867,,0.23077023174741002,0.15426811696556397,0.2508803929401599,0.24046288014230527,0.18299377124936542,0.2225342192761948,0.19310677709097931,0.18285403923811167,0.1450145557171393,0.1791276849131345,0.1001910068588286,,0.14945060406849123,,0.09610711314030898,,1.0,0.17517534970338358,0.19085930887594799,0.19811154265913744,0.2623683270933603,0.31800729867770255,0.23692363573056546,0.23309651862924907,0.19915062160368205,0.06712557767375879,0.14837073114980254,0.22037885164418955,0.21760554727021725,0.19473664008808717,0.17117208233333417,0.1984637721714508,0.054831179096169524,,,0.09497402159968328,0.26074395438836645,0.1908304094637693
22-21,0.1247768161221112,0.16819793253304718,0.25167307141698997,0.2788843914607426,0.2823555972214481,0.22288946547547725,0.27610702095660244,0.28795538588427405,0.14161569253336975,0.35901969780970405,0.32953914473032636,0.327959292227128,0.2670737969402242,0.29605200287630556,0.05953946561130525,,0.27726499185386594,0.2089628312728664,0.2296676087731078,0.27773083110929353,0.23932936632983037,0.18740676798459455,0.23419892304433082,,0.2763375554357354,,,0.1764941423415149,,,,,,0.26634522842872205,0.25950311147966904,,0.2610091390096539,0.4073435592984269,0.2831726625704056,0.2946311087477877,0.04003959398806304,0.2989767213588403,0.30523709346615113,0.29170174632399587,0.1944848990685402,0.10811960219590466,0.15230000189370263,,0.23315725873801457,,0.1416377524885096,,0.17517534970338358,1.0,0.8419513479038958,0.5685192472348797,0.2520315961913492,0.31277170975904095,0.24972346615510124,0.15819939857222526,0.2248069909530472,0.6907015235664418,0.239982022799761,0.2639181317587547,0.19764867306604333,0.2795247220579386,0.2046847058378934,0.21900904488676878,0.5852131824321374,,,0.3032116297953998,0.19034418359339983,0.22394846436423374
22-24,0.2133056201690316,0.2348265914797266,0.24335552308675856,0.3474957876206411,0.35498157074718206,0.27698652408081637,0.34438256951439156,0.349400418740735,0.16958288219933657,0.4202434412151841,0.3897430488066052,0.39346868787176725,0.3201979616165348,0.3878499784286623,0.1123207066521291,,0.3048254219353269,0.19653039163723743,0.29076744056061005,0.34670221874142054,0.31145682456452944,0.27731965440675266,0.30251740046054776,,0.32794587378471585,,,0.2437083085509564,,,,,,0.3257992248787128,0.3230446211667813,,0.35134071345573575,0.41912333582418526,0.32512489242409565,0.3522621109918492,0.1020015476411538,0.3266686377243269,0.3207203445007748,0.3257567239742989,0.2509126607601636,0.1408932127427404,0.25266843326221333,,0.268328671956217,,0.14638274188113493,,0.19085930887594799,0.8419513479038958,1.0,0.7440889976576623,0.32512487632437553,0.3617262424964497,0.34733720073665897,0.26078618233622075,0.31484989888136083,0.19631809187869456,0.29572355071267953,0.3597315821575885,0.30182622031407863,0.39418462641715274,0.3135737170397261,0.2786234703419242,0.6190029531655861,,,0.34548737074368896,0.24139155378030935,0.3259837990913317
